,date_time,mid,instrument
16811,2019-08-16 10:09:59,114.83,H
16812,2019-08-16 10:14:59,116.305,I
16813,2019-08-16 10:19:59,116.285,I
16814,2019-08-16 10:24:59,114.773,H
16815,2019-08-16 10:29:59,120.429,J
16816,2019-08-16 10:34:59,110.842,G
16817,2019-08-16 10:39:59,147.195,B
16818,2019-08-16 10:44:59,114.765,H
16819,2019-08-16 10:49:59,113.218,A
16820,2019-08-16 10:54:59,114.779,H
16821,2019-08-16 10:59:59,103.185,E
16822,2019-08-16 11:04:59,147.368,B
16823,2019-08-16 11:09:59,114.759,H
16824,2019-08-16 11:14:59,128.45,F
16825,2019-08-16 11:19:59,147.289,B
16826,2019-08-16 11:24:59,113.205,A
16827,2019-08-16 11:29:59,103.164,E
16828,2019-08-16 11:34:59,113.192,A
16829,2019-08-16 11:39:59,116.207,I
16830,2019-08-16 11:44:59,114.687,H
16831,2019-08-16 11:49:58,103.146,E
16832,2019-08-16 11:54:59,120.239,J
16833,2019-08-16 11:59:59,146.699,B
16834,2019-08-16 12:04:59,114.634,H
16835,2019-08-16 12:09:59,114.635,H
16836,2019-08-16 12:14:59,116.144,I
16837,2019-08-16 12:19:59,129.551,K
16838,2019-08-16 12:24:59,116.144,I
16839,2019-08-16 12:29:59,128.084,F
16840,2019-08-16 12:34:59,113.911,C
16841,2019-08-16 12:39:59,116.175,I
16842,2019-08-16 12:44:59,128.149,F
16843,2019-08-16 12:49:59,120.209,J
16844,2019-08-16 12:54:59,120.183,J
16845,2019-08-16 12:59:59,113.045,A
16846,2019-08-16 13:04:59,114.536,H
16847,2019-08-16 13:09:59,129.468,K
16848,2019-08-16 13:14:59,110.589,G
16849,2019-08-16 13:19:59,114.54,H
16850,2019-08-16 13:24:59,114.522,H
16851,2019-08-16 13:29:59,103.12,E
16852,2019-08-16 13:34:59,113.882,C
16853,2019-08-16 13:39:59,116.07,I
16854,2019-08-16 13:44:59,129.41,K
16855,2019-08-16 13:49:59,113.825,C
16856,2019-08-16 13:54:59,147.055,B
16857,2019-08-16 13:59:59,110.427,G
16858,2019-08-16 14:04:58,116.027,I
16859,2019-08-16 14:09:59,147.298,B
16860,2019-08-16 14:14:59,120.25,J
16861,2019-08-16 14:19:59,129.431,K
16862,2019-08-16 14:24:59,129.447,K
16863,2019-08-16 14:29:59,114.488,H
16864,2019-08-16 14:34:59,120.244,J
16865,2019-08-16 14:39:59,120.23,J
16866,2019-08-16 14:44:59,116.071,I
16867,2019-08-16 14:49:59,120.227,J
16868,2019-08-16 14:54:59,113.084,A
16869,2019-08-16 14:59:59,147.1,B
16870,2019-08-16 15:04:59,110.509,G
16871,2019-08-16 15:09:59,116.044,I
16872,2019-08-16 15:14:59,120.147,J
16873,2019-08-16 15:19:59,113.876,C
16874,2019-08-16 15:24:59,129.267,K
16875,2019-08-16 15:29:59,127.752,F
16876,2019-08-16 15:34:59,113.696,C
16877,2019-08-16 15:39:59,113.617,C
16878,2019-08-16 15:44:59,145.473,B
16879,2019-08-16 15:49:59,113.505,C
16880,2019-08-16 15:54:59,144.709,B
16881,2019-08-16 15:59:59,103.047,E
16882,2019-08-16 16:04:59,119.645,J
16883,2019-08-16 16:09:59,144.767,B
16884,2019-08-16 16:14:59,110.28,G
16885,2019-08-16 16:19:59,110.28,G
16886,2019-08-16 16:24:59,144.874,B
16887,2019-08-16 16:29:59,113.592,C
16888,2019-08-16 16:34:59,129.179,K
16889,2019-08-16 16:39:59,129.181,K
16890,2019-08-16 16:44:59,127.545,F
16891,2019-08-16 16:49:59,114.354,H
16892,2019-08-16 16:54:59,145.176,B
16893,2019-08-16 16:59:59,119.878,J
16894,2019-08-19 07:09:59,114.398,H
16895,2019-08-19 07:14:59,113.659,C
16896,2019-08-19 07:19:59,112.836,A
16897,2019-08-19 07:24:59,110.435,G
16898,2019-08-19 07:29:59,119.852,J
16899,2019-08-19 07:34:59,119.855,J
16900,2019-08-19 07:39:59,115.992,I
16901,2019-08-19 07:44:59,103.143,E
16902,2019-08-19 07:49:59,119.997,J
16903,2019-08-19 07:54:59,112.977,A
16904,2019-08-19 07:59:59,114.457,H
16905,2019-08-19 08:04:59,145.653,B
16906,2019-08-19 08:09:59,119.911,J
16907,2019-08-19 08:14:59,145.434,B
16908,2019-08-19 08:19:59,119.842,J
16909,2019-08-19 08:24:59,119.781,J
16910,2019-08-19 08:29:59,103.07,E
16911,2019-08-19 08:34:59,114.35,H
16912,2019-08-19 08:39:59,112.736,A
16913,2019-08-19 08:44:59,144.57,B
16914,2019-08-19 08:49:59,129.195,K
16915,2019-08-19 08:54:59,114.318,H
16916,2019-08-19 08:59:59,110.302,G
16917,2019-08-19 09:04:59,115.893,I
16918,2019-08-19 09:09:59,119.519,J
16919,2019-08-19 09:14:59,143.535,B
16920,2019-08-19 09:19:59,126.912,F
16921,2019-08-19 09:24:59,129.074,K
16922,2019-08-19 09:29:59,115.857,I
16923,2019-08-19 09:34:59,114.205,H
16924,2019-08-19 09:39:59,142.921,B
16925,2019-08-19 09:44:59,110.107,G
16926,2019-08-19 09:49:59,119.228,J
16927,2019-08-19 09:54:59,110.102,G
16928,2019-08-19 09:59:59,115.918,I
16929,2019-08-19 10:04:59,142.747,B
16930,2019-08-19 10:09:59,129.075,K
16931,2019-08-19 10:14:59,129.07,K
16932,2019-08-19 10:19:59,110.088,G
16933,2019-08-19 10:24:59,115.861,I
16934,2019-08-19 10:29:59,129.072,K
16935,2019-08-19 10:34:59,110.095,G
16936,2019-08-19 10:39:59,112.972,C
16937,2019-08-19 10:44:59,142.259,B
16938,2019-08-19 10:49:59,112.191,A
16939,2019-08-19 10:54:59,112.957,C
16940,2019-08-19 10:59:59,142.145,B
16941,2019-08-19 11:04:59,110.1,G
16942,2019-08-19 11:09:59,114.146,H
16943,2019-08-19 11:14:59,115.897,I
16944,2019-08-19 11:19:59,114.191,H
16945,2019-08-19 11:24:59,142.753,B
16946,2019-08-19 11:29:59,142.722,B
16947,2019-08-19 11:34:59,114.206,H
16948,2019-08-19 11:39:59,129.102,K
16949,2019-08-19 11:44:59,110.15,G
16950,2019-08-19 11:49:59,114.172,H
16951,2019-08-19 11:54:59,126.917,F
16952,2019-08-19 11:59:59,102.879,E
16953,2019-08-19 12:04:59,115.824,I
16954,2019-08-19 12:09:59,115.78,I
16955,2019-08-19 12:14:59,102.913,E
16956,2019-08-19 12:19:59,119.257,J
16957,2019-08-19 12:24:59,110.099,G
16958,2019-08-19 12:29:59,114.126,H
16959,2019-08-19 12:34:59,114.132,H
16960,2019-08-19 12:39:59,114.13,H
16961,2019-08-19 12:44:59,102.929,E
16962,2019-08-19 12:49:59,113.24,C
16963,2019-08-19 12:54:59,102.936,E
16964,2019-08-19 12:59:59,126.965,F
16965,2019-08-19 13:04:59,143.19,B
16966,2019-08-19 13:09:59,126.944,F
16967,2019-08-19 13:14:59,128.969,K
16968,2019-08-19 13:19:59,126.961,F
16969,2019-08-19 13:24:59,114.138,H
16970,2019-08-19 13:29:59,143.264,B
16971,2019-08-19 13:34:59,115.776,I
16972,2019-08-19 13:39:59,128.957,K
16973,2019-08-19 13:44:59,102.964,E
16974,2019-08-19 13:49:59,126.945,F
16975,2019-08-19 13:54:59,143.159,B
16976,2019-08-19 13:59:59,119.286,J
16977,2019-08-19 14:04:59,119.282,J
16978,2019-08-19 14:09:59,112.405,A
16979,2019-08-19 14:14:59,128.91,K
16980,2019-08-19 14:19:59,128.899,K
16981,2019-08-19 14:24:59,113.119,C
16982,2019-08-19 14:29:59,128.89,K
16983,2019-08-19 14:34:59,119.18,J
16984,2019-08-19 14:39:59,119.173,J
16985,2019-08-19 14:44:59,112.289,A
16986,2019-08-19 14:49:59,115.7,I
16987,2019-08-19 14:54:59,126.653,F
16988,2019-08-19 14:59:59,115.72,I
16989,2019-08-19 15:04:59,119.142,J
16990,2019-08-19 15:09:59,112.264,A
16991,2019-08-19 15:14:59,142.48,B
16992,2019-08-19 15:19:59,119.076,J
16993,2019-08-19 15:24:59,102.903,E
16994,2019-08-19 15:29:59,113.955,H
16995,2019-08-19 15:34:59,113.959,H
16996,2019-08-19 15:39:59,112.281,A
16997,2019-08-19 15:44:59,142.651,B
16998,2019-08-19 15:49:59,119.125,J
16999,2019-08-19 15:54:59,112.272,A
17000,2019-08-19 15:59:59,115.905,I
17001,2019-08-19 16:04:59,112.302,A
17002,2019-08-19 16:09:59,112.328,A
17003,2019-08-19 16:14:59,142.864,B
17004,2019-08-19 16:19:59,142.888,B
17005,2019-08-19 16:24:59,129.036,K
17006,2019-08-19 16:29:59,129.005,K
17007,2019-08-19 16:34:59,114.042,H
17008,2019-08-19 16:39:59,115.902,I
17009,2019-08-19 16:44:59,112.354,A
17010,2019-08-19 16:49:59,119.246,J
17011,2019-08-19 16:54:59,119.228,J
17012,2019-08-19 16:59:59,102.925,E
17013,2019-08-20 07:09:59,113.17,C
17014,2019-08-20 07:14:59,114.034,H
17015,2019-08-20 07:19:59,110.02,G
17016,2019-08-20 07:24:59,112.361,A
17017,2019-08-20 07:29:59,143.019,B
17018,2019-08-20 07:34:59,129.029,K
17019,2019-08-20 07:39:59,119.245,J
17020,2019-08-20 07:44:59,119.218,J
17021,2019-08-20 07:49:59,113.978,H
17022,2019-08-20 07:54:59,102.899,E
17023,2019-08-20 07:59:59,109.953,G
17024,2019-08-20 08:04:59,102.91,E
17025,2019-08-20 08:09:59,142.96,B
17026,2019-08-20 08:14:59,126.858,F
17027,2019-08-20 08:19:59,102.922,E
17028,2019-08-20 08:24:59,143.112,B
17029,2019-08-20 08:29:59,129.026,K
17030,2019-08-20 08:34:59,115.89,I
17031,2019-08-20 08:39:59,143.263,B
17032,2019-08-20 08:44:59,112.402,A
17033,2019-08-20 08:49:59,114.041,H
17034,2019-08-20 08:54:59,143.568,B
17035,2019-08-20 08:59:59,114.042,H
17036,2019-08-20 09:04:59,143.65,B
17037,2019-08-20 09:09:59,129.057,K
17038,2019-08-20 09:14:59,143.58,B
17039,2019-08-20 09:19:59,113.258,C
17040,2019-08-20 09:24:59,115.965,I
17041,2019-08-20 09:29:59,119.418,J
17042,2019-08-20 09:34:59,113.245,C
17043,2019-08-20 09:39:59,119.387,J
17044,2019-08-20 09:44:59,119.386,J
17045,2019-08-20 09:49:59,143.473,B
17046,2019-08-20 09:54:59,143.377,B
17047,2019-08-20 09:59:59,112.387,A
17048,2019-08-20 10:04:59,110.071,G
17049,2019-08-20 10:09:59,116.015,I
17050,2019-08-20 10:14:59,110.097,G
17051,2019-08-20 10:19:59,129.099,K
17052,2019-08-20 10:24:58,119.387,J
17053,2019-08-20 10:29:59,112.422,A
17054,2019-08-20 10:34:59,102.961,E
17055,2019-08-20 10:39:59,129.126,K
17056,2019-08-20 10:44:59,102.976,E
17057,2019-08-20 10:49:59,143.883,B
17058,2019-08-20 10:54:59,143.881,B
17059,2019-08-20 10:59:59,110.177,G
17060,2019-08-20 11:04:59,112.506,A
17061,2019-08-20 11:09:59,114.147,H
17062,2019-08-20 11:14:59,112.475,A
17063,2019-08-20 11:19:59,143.596,B
17064,2019-08-20 11:24:59,119.494,J
17065,2019-08-20 11:29:59,143.57,B
17066,2019-08-20 11:34:59,119.48,J
17067,2019-08-20 11:39:59,127.187,F
17068,2019-08-20 11:44:59,114.174,H
17069,2019-08-20 11:49:59,119.486,J
17070,2019-08-20 11:54:59,114.178,H
17071,2019-08-20 11:59:59,110.19,G
17072,2019-08-20 12:04:59,116.114,I
17073,2019-08-20 12:09:59,143.483,B
17074,2019-08-20 12:14:59,119.502,J
17075,2019-08-20 12:19:59,127.188,F
17076,2019-08-20 12:24:59,112.469,A
17077,2019-08-20 12:29:59,103.033,E
17078,2019-08-20 12:34:59,119.493,J
17079,2019-08-20 12:39:59,113.294,C
17080,2019-08-20 12:44:59,129.252,K
17081,2019-08-20 12:49:59,110.219,G
17082,2019-08-20 12:54:59,119.489,J
17083,2019-08-20 12:59:59,114.225,H
17084,2019-08-20 13:04:59,127.187,F
17085,2019-08-20 13:09:59,114.223,H
17086,2019-08-20 13:14:59,114.224,H
17087,2019-08-20 13:19:59,110.218,G
17088,2019-08-20 13:24:59,143.569,B
17089,2019-08-20 13:29:59,116.087,I
17090,2019-08-20 13:34:59,143.57,B
17091,2019-08-20 13:39:59,119.518,J
17092,2019-08-20 13:44:59,143.538,B
17093,2019-08-20 13:49:59,114.226,H
17094,2019-08-20 13:54:59,143.704,B
17095,2019-08-20 13:59:59,127.275,F
17096,2019-08-20 14:04:59,103.012,E
17097,2019-08-20 14:09:59,103.015,E
17098,2019-08-20 14:14:59,110.251,G
17099,2019-08-20 14:19:59,116.055,I
17100,2019-08-20 14:24:59,103.02,E
17101,2019-08-20 14:29:59,114.268,H
17102,2019-08-20 14:34:59,119.722,J
17103,2019-08-20 14:39:59,144.155,B
17104,2019-08-20 14:44:59,112.689,A
17105,2019-08-20 14:49:59,114.324,H
17106,2019-08-20 14:54:59,144.213,B
17107,2019-08-20 14:59:59,113.513,C
17108,2019-08-20 15:04:59,129.268,K
17109,2019-08-20 15:09:59,119.705,J
17110,2019-08-20 15:14:59,143.883,B
17111,2019-08-20 15:19:59,127.381,F
17112,2019-08-20 15:24:59,112.688,A
17113,2019-08-20 15:29:59,127.48,F
17114,2019-08-20 15:34:59,144.123,B
17115,2019-08-20 15:39:59,113.577,C
17116,2019-08-20 15:44:59,113.588,C
17117,2019-08-20 15:49:59,113.58,C
17118,2019-08-20 15:54:59,110.355,G
17119,2019-08-20 15:59:59,144.05,B
17120,2019-08-20 16:04:59,112.717,A
17121,2019-08-20 16:09:59,119.713,J
17122,2019-08-20 16:14:59,112.724,A
17123,2019-08-20 16:19:59,116.067,I
17124,2019-08-20 16:24:59,143.942,B
17125,2019-08-20 16:29:59,143.927,B
17126,2019-08-20 16:34:59,116.046,I
17127,2019-08-20 16:39:59,127.43,F
17128,2019-08-20 16:44:59,116.033,I
17129,2019-08-20 16:49:59,143.878,B
17130,2019-08-20 16:54:59,143.844,B
17131,2019-08-20 16:59:59,113.483,C
17132,2019-08-21 07:09:59,129.16,K
17133,2019-08-21 07:14:59,119.569,J
17134,2019-08-21 07:19:59,119.538,J
17135,2019-08-21 07:24:59,113.391,C
17136,2019-08-21 07:29:59,113.425,C
17137,2019-08-21 07:34:59,119.599,J
17138,2019-08-21 07:39:59,113.441,C
17139,2019-08-21 07:44:59,102.974,E
17140,2019-08-21 07:49:59,102.963,E
17141,2019-08-21 07:54:59,114.194,H
17142,2019-08-21 07:59:59,127.257,F
17143,2019-08-21 08:04:59,110.219,G
17144,2019-08-21 08:09:59,119.56,J
17145,2019-08-21 08:14:59,143.363,B
17146,2019-08-21 08:19:59,129.16,K
17147,2019-08-21 08:24:59,129.128,K
17148,2019-08-21 08:29:59,142.983,B
17149,2019-08-21 08:34:59,110.105,G
17150,2019-08-21 08:39:59,142.804,B
17151,2019-08-21 08:44:59,110.11,G
17152,2019-08-21 08:49:59,142.755,B
17153,2019-08-21 08:54:59,114.119,H
17154,2019-08-21 08:59:59,110.114,G
17155,2019-08-21 09:04:59,115.992,I
17156,2019-08-21 09:09:59,126.912,F
17157,2019-08-21 09:14:59,112.439,A
17158,2019-08-21 09:19:59,126.872,F
17159,2019-08-21 09:24:59,115.982,I
17160,2019-08-21 09:29:59,115.957,I
17161,2019-08-21 09:34:59,142.173,B
17162,2019-08-21 09:39:59,129.063,K
17163,2019-08-21 09:44:59,115.948,I
17164,2019-08-21 09:49:59,119.214,J
17165,2019-08-21 09:54:59,102.969,E
17166,2019-08-21 09:59:59,119.236,J
17167,2019-08-21 10:04:59,102.978,E
17168,2019-08-21 10:09:59,119.23,J
17169,2019-08-21 10:14:59,113.13,C
17170,2019-08-21 10:19:59,110.035,G
17171,2019-08-21 10:24:59,102.989,E
17172,2019-08-21 10:29:59,113.131,C
17173,2019-08-21 10:34:59,114.075,H
17174,2019-08-21 10:39:59,114.082,H
17175,2019-08-21 10:44:59,129.108,K
17176,2019-08-21 10:49:59,119.297,J
17177,2019-08-21 10:54:59,126.887,F
17178,2019-08-21 10:59:59,116.021,I
17179,2019-08-21 11:04:59,114.113,H
17180,2019-08-21 11:09:59,129.135,K
17181,2019-08-21 11:14:58,119.37,J
17182,2019-08-21 11:19:59,112.426,A
17183,2019-08-21 11:24:59,103.004,E
17184,2019-08-21 11:29:59,142.747,B
17185,2019-08-21 11:34:59,102.989,E
17186,2019-08-21 11:39:59,129.132,K
17187,2019-08-21 11:44:59,116.01,I
17188,2019-08-21 11:49:59,119.358,J
17189,2019-08-21 11:54:59,126.955,F
17190,2019-08-21 11:59:59,112.368,A
17191,2019-08-21 12:04:59,142.573,B
17192,2019-08-21 12:09:59,129.108,K
17193,2019-08-21 12:14:59,110.072,G
17194,2019-08-21 12:19:59,115.976,I
17195,2019-08-21 12:24:59,114.068,H
17196,2019-08-21 12:29:59,142.546,B
17197,2019-08-21 12:34:59,110.089,G
17198,2019-08-21 12:39:59,129.131,K
17199,2019-08-21 12:44:59,129.141,K
17200,2019-08-21 12:49:59,129.151,K
17201,2019-08-21 12:54:59,129.154,K
17202,2019-08-21 12:59:59,110.106,G
17203,2019-08-21 13:04:59,119.466,J
17204,2019-08-21 13:09:59,110.106,G
17205,2019-08-21 13:14:59,116.022,I
17206,2019-08-21 13:19:59,142.795,B
17207,2019-08-21 13:24:59,129.153,K
17208,2019-08-21 13:29:59,129.149,K
17209,2019-08-21 13:34:59,119.514,J
17210,2019-08-21 13:39:59,143.065,B
17211,2019-08-21 13:44:59,114.136,H
17212,2019-08-21 13:49:59,114.141,H
17213,2019-08-21 13:54:59,116.025,I
17214,2019-08-21 13:59:59,110.22,G
17215,2019-08-21 14:04:59,129.228,K
17216,2019-08-21 14:09:59,143.444,B
17217,2019-08-21 14:14:59,119.723,J
17218,2019-08-21 14:19:59,112.646,A
17219,2019-08-21 14:24:59,143.69,B
17220,2019-08-21 14:29:59,110.309,G
17221,2019-08-21 14:34:59,129.243,K
17222,2019-08-21 14:39:59,143.592,B
17223,2019-08-21 14:44:59,127.294,F
17224,2019-08-21 14:49:59,113.44,C
17225,2019-08-21 14:54:59,116.028,I
17226,2019-08-21 14:59:59,114.237,H
17227,2019-08-21 15:04:59,119.709,J
17228,2019-08-21 15:09:59,113.506,C
17229,2019-08-21 15:14:59,114.255,H
17230,2019-08-21 15:19:58,143.823,B
17231,2019-08-21 15:24:59,114.279,H
17232,2019-08-21 15:29:59,143.843,B
17233,2019-08-21 15:34:59,143.79,B
17234,2019-08-21 15:39:59,143.817,B
17235,2019-08-21 15:44:59,115.998,I
17236,2019-08-21 15:49:59,143.859,B
17237,2019-08-21 15:54:59,119.756,J
17238,2019-08-21 15:59:59,129.237,K
17239,2019-08-21 16:04:59,112.697,A
17240,2019-08-21 16:09:59,143.64,B
17241,2019-08-21 16:14:59,116.022,I
17242,2019-08-21 16:19:59,127.265,F
17243,2019-08-21 16:24:59,115.984,I
17244,2019-08-21 16:29:59,114.223,H
17245,2019-08-21 16:34:59,112.636,A
17246,2019-08-21 16:39:59,129.19,K
17247,2019-08-21 16:44:59,119.665,J
17248,2019-08-21 16:49:59,129.19,K
17249,2019-08-21 16:54:59,129.191,K
17250,2019-08-21 16:59:59,129.182,K
17251,2019-08-22 07:14:59,129.166,K
17252,2019-08-22 07:19:59,112.667,A
17253,2019-08-22 07:24:59,143.788,B
17254,2019-08-22 07:29:59,115.95,I
17255,2019-08-22 07:34:59,114.275,H
17256,2019-08-22 07:39:59,119.799,J
17257,2019-08-22 07:44:59,143.963,B
17258,2019-08-22 07:49:59,115.955,I
17259,2019-08-22 07:54:59,143.919,B
17260,2019-08-22 07:59:59,112.722,A
17261,2019-08-22 08:04:59,143.642,B
17262,2019-08-22 08:09:59,110.321,G
17263,2019-08-22 08:14:59,143.666,B
17264,2019-08-22 08:19:59,143.503,B
17265,2019-08-22 08:24:59,114.219,H
17266,2019-08-22 08:29:59,110.27,G
17267,2019-08-22 08:34:59,103.024,E
17268,2019-08-22 08:39:59,143.307,B
17269,2019-08-22 08:44:59,110.226,G
17270,2019-08-22 08:49:59,116.023,I
17271,2019-08-22 08:54:59,112.522,A
17272,2019-08-22 08:59:59,127.216,F
17273,2019-08-22 09:04:59,113.33,C
17274,2019-08-22 09:09:59,102.97,E
17275,2019-08-22 09:14:59,116.008,I
17276,2019-08-22 09:19:59,116.018,I
17277,2019-08-22 09:24:59,113.319,C
17278,2019-08-22 09:29:59,114.137,H
17279,2019-08-22 09:34:59,119.498,J
17280,2019-08-22 09:39:59,129.135,K
17281,2019-08-22 09:44:59,129.138,K
17282,2019-08-22 09:49:59,114.154,H
17283,2019-08-22 09:54:59,110.223,G
17284,2019-08-22 09:59:59,114.173,H
17285,2019-08-22 10:04:59,102.989,E
17286,2019-08-22 10:09:59,112.496,A
17287,2019-08-22 10:14:59,114.207,H
17288,2019-08-22 10:19:59,103.006,E
17289,2019-08-22 10:24:59,113.408,C
17290,2019-08-22 10:29:59,129.202,K
17291,2019-08-22 10:34:59,129.203,K
17292,2019-08-22 10:39:59,143.607,B
17293,2019-08-22 10:44:59,114.273,H
17294,2019-08-22 10:49:59,143.717,B
17295,2019-08-22 10:54:59,110.346,G
17296,2019-08-22 10:59:59,129.207,K
17297,2019-08-22 11:04:59,119.621,J
17298,2019-08-22 11:09:59,112.531,A
17299,2019-08-22 11:14:59,129.178,K
17300,2019-08-22 11:19:59,143.306,B
17301,2019-08-22 11:24:59,119.525,J
17302,2019-08-22 11:29:59,129.165,K
17303,2019-08-22 11:34:59,103.0,E
17304,2019-08-22 11:39:59,112.495,A
17305,2019-08-22 11:44:59,143.26,B
17306,2019-08-22 11:49:59,112.491,A
17307,2019-08-22 11:54:59,119.548,J
17308,2019-08-22 11:59:59,127.188,F
17309,2019-08-22 12:04:59,119.534,J
17310,2019-08-22 12:09:58,112.473,A
17311,2019-08-22 12:14:59,143.175,B
17312,2019-08-22 12:19:59,143.118,B
17313,2019-08-22 12:24:59,102.995,E
17314,2019-08-22 12:29:59,129.133,K
17315,2019-08-22 12:34:59,119.456,J
17316,2019-08-22 12:39:59,114.125,H
17317,2019-08-22 12:44:59,129.048,K
17318,2019-08-22 12:49:59,142.489,B
17319,2019-08-22 12:54:59,110.066,G
17320,2019-08-22 12:59:59,113.01,C
17321,2019-08-22 13:04:58,119.145,J
17322,2019-08-22 13:09:59,128.98,K
17323,2019-08-22 13:14:59,112.884,C
17324,2019-08-22 13:19:59,115.905,I
17325,2019-08-22 13:24:59,109.993,G
17326,2019-08-22 13:29:59,119.056,J
17327,2019-08-22 13:34:59,128.94,K
17328,2019-08-22 13:39:59,119.032,J
17329,2019-08-22 13:44:59,102.939,E
17330,2019-08-22 13:49:59,114.015,H
17331,2019-08-22 13:54:59,128.951,K
17332,2019-08-22 13:59:59,114.008,H
17333,2019-08-22 14:04:59,110.001,G
17334,2019-08-22 14:09:59,126.553,F
17335,2019-08-22 14:14:59,109.977,G
17336,2019-08-22 14:19:59,128.945,K
17337,2019-08-22 14:24:59,109.965,G
17338,2019-08-22 14:29:59,102.931,E
17339,2019-08-22 14:34:59,119.054,J
17340,2019-08-22 14:39:59,109.935,G
17341,2019-08-22 14:44:59,113.987,H
17342,2019-08-22 14:49:59,128.951,K
17343,2019-08-22 14:54:59,128.955,K
17344,2019-08-22 14:59:59,110.001,G
17345,2019-08-22 15:04:59,115.879,I
17346,2019-08-22 15:09:59,112.197,A
17347,2019-08-22 15:14:59,112.177,A
17348,2019-08-22 15:19:58,142.023,B
17349,2019-08-22 15:24:59,119.058,J
17350,2019-08-22 15:29:59,112.165,A
17351,2019-08-22 15:34:59,110.016,G
17352,2019-08-22 15:39:59,128.963,K
17353,2019-08-22 15:44:59,119.12,J
17354,2019-08-22 15:49:59,112.937,C
17355,2019-08-22 15:54:59,128.94,K
17356,2019-08-22 15:59:59,109.988,G
17357,2019-08-22 16:04:59,119.036,J
17358,2019-08-22 16:09:59,119.054,J
17359,2019-08-22 16:14:59,119.02,J
17360,2019-08-22 16:19:59,109.974,G
17361,2019-08-22 16:24:59,118.997,J
17362,2019-08-22 16:29:59,113.993,H
17363,2019-08-22 16:34:59,112.961,C
17364,2019-08-22 16:39:58,112.207,A
17365,2019-08-22 16:44:59,142.132,B
17366,2019-08-22 16:49:59,142.13,B
17367,2019-08-22 16:54:59,112.184,A
17368,2019-08-22 16:59:59,142.12,B
17369,2019-08-22 17:00:00,115.871,I
17370,2019-08-23 07:09:59,109.983,G
17371,2019-08-23 07:14:59,142.097,B
17372,2019-08-23 07:19:59,119.064,J
17373,2019-08-23 07:24:59,112.203,A
17374,2019-08-23 07:29:59,142.04,B
17375,2019-08-23 07:34:59,141.949,B
17376,2019-08-23 07:39:59,141.918,B
17377,2019-08-23 07:44:59,109.982,G
17378,2019-08-23 07:49:59,109.949,G
17379,2019-08-23 07:54:59,128.871,K
17380,2019-08-23 07:59:59,112.825,C
17381,2019-08-23 08:04:58,128.842,K
17382,2019-08-23 08:09:59,112.778,C
17383,2019-08-23 08:14:59,118.805,J
17384,2019-08-23 08:19:59,102.816,E
17385,2019-08-23 08:24:59,112.616,C
17386,2019-08-23 08:29:59,118.571,J
17387,2019-08-23 08:34:59,109.703,G
17388,2019-08-23 08:39:59,140.379,B
17389,2019-08-23 08:44:59,109.683,G
17390,2019-08-23 08:49:59,140.08,B
17391,2019-08-23 08:54:59,113.687,H
17392,2019-08-23 08:59:59,109.731,G
17393,2019-08-23 09:04:59,125.754,F
17394,2019-08-23 09:09:59,112.518,C
17395,2019-08-23 09:14:59,115.736,I
17396,2019-08-23 09:19:59,115.743,I
17397,2019-08-23 09:24:59,111.828,A
17398,2019-08-23 09:29:59,113.785,H
17399,2019-08-23 09:34:59,115.737,I
17400,2019-08-23 09:39:59,125.852,F
17401,2019-08-23 09:44:59,111.95,A
17402,2019-08-23 09:49:59,109.869,G
17403,2019-08-23 09:54:59,112.732,C
17404,2019-08-23 09:59:59,126.015,F
17405,2019-08-23 10:04:59,113.909,H
17406,2019-08-23 10:09:59,140.852,B
17407,2019-08-23 10:14:59,128.827,K
17408,2019-08-23 10:19:59,111.918,A
17409,2019-08-23 10:24:59,128.805,K
17410,2019-08-23 10:29:59,140.632,B
17411,2019-08-23 10:34:59,111.916,A
17412,2019-08-23 10:39:59,128.858,K
17413,2019-08-23 10:44:59,125.933,F
17414,2019-08-23 10:49:59,125.93,F
17415,2019-08-23 10:54:59,113.935,H
17416,2019-08-23 10:59:59,140.802,B
17417,2019-08-23 11:04:59,112.004,A
17418,2019-08-23 11:09:59,112.793,C
17419,2019-08-23 11:14:59,140.947,B
17420,2019-08-23 11:19:59,112.832,C
17421,2019-08-23 11:24:59,128.882,K
17422,2019-08-23 11:29:59,141.055,B
17423,2019-08-23 11:34:59,118.989,J
17424,2019-08-23 11:39:59,126.17,F
17425,2019-08-23 11:44:59,114.051,H
17426,2019-08-23 11:49:59,128.909,K
17427,2019-08-23 11:54:59,128.907,K
17428,2019-08-23 11:59:59,112.884,C
17429,2019-08-23 12:04:59,126.125,F
17430,2019-08-23 12:09:59,128.916,K
17431,2019-08-23 12:14:59,140.84,B
17432,2019-08-23 12:19:59,118.952,J
17433,2019-08-23 12:24:59,114.046,H
17434,2019-08-23 12:29:59,128.911,K
17435,2019-08-23 12:34:58,114.049,H
17436,2019-08-23 12:39:58,112.084,A
17437,2019-08-23 12:44:59,112.079,A
17438,2019-08-23 12:49:59,114.056,H
17439,2019-08-23 12:54:59,128.926,K
17440,2019-08-23 12:59:59,109.992,G
17441,2019-08-23 13:04:59,128.924,K
17442,2019-08-23 13:09:59,110.035,G
17443,2019-08-23 13:14:59,141.565,B
17444,2019-08-23 13:19:59,128.968,K
17445,2019-08-23 13:24:59,110.065,G
